City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Esil,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
702,Tobermory,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
703,Acapulco,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
704,Suntar,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
705,Whitehorse,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
706,Namie,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
707,Luau,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
708,Lufkin,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
709,Ichinohe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
710,Mutsamudu,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
711,Harlingen,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
712,Mangan,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
713,Thinadhoo,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
714,Salinas,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
715,Dabrowa Tarnowska,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
716,Jega,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
717,Moree,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
718,Arman,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
719,Sampit,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
720,Kaka,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
721,Brownfield,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
722,Karratha,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
723,Akyab,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
724,Tamano,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
725,Liapades,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
726,Vagur,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
727,Lichinga,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
728,Kaduqli,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
729,Teya,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
730,Axim,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
731,Longjiang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
732,Lampang,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
733,Saint-Augustin,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
734,Oranjemund,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
735,Dingle,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
736,Antsohihy,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
737,Hare Bay,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
738,Olenino,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
739,Zaria,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
740,Shetpe,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
741,Marcona,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
742,Cairns,AU,-16.9167,145.7667,72.07,94,6,8.05,clear sky
